,id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude,monument
16966,34894655,49548233,Eduardo,Entire home/apt,Chamberí,Almagro,400,0,40.43171,-3.69628,Malasaña
16967,34895577,18253094,Iker,Entire home/apt,Tetuán,Bellas Vistas,750,0,40.45524,-3.70699,Estadio Santiago Bernabéu
16968,34895653,32251998,Ana,Private room,Ciudad Lineal,Pueblo Nuevo,350,1,40.43221,-3.64737,Barrio de Salamanca
16969,34895701,170641432,Carolina,Private room,Usera,Pradolongo,20,1,40.38318,-3.70688,Puente de Toledo
16970,34895712,229884163,Maria,Private room,Tetuán,Berruguete,48,1,40.46146,-3.70333,Estadio Santiago Bernabéu
16971,34895998,2391244,Marias&Nacho,Private room,Barajas,Aeropuerto,250,0,40.4671,-3.57052,Calle de Alcalá
16972,34896013,96075658,VÃ­ctor,Private room,Retiro,NiÃ±o Jesús,150,0,40.40835,-3.67681,Palacio De Cristal
16973,34896285,105708985,Rafael,Entire home/apt,Centro,Cortes,65,4,40.41566,-3.70066,Barrio de Las Letras
16974,34896772,37166821,Zayne,Private room,Salamanca,Castellana,40,3,40.43688,-3.68334,Barrio de Salamanca
16975,34896796,70916050,Francisco,Private room,Carabanchel,Buenavista,350,0,40.36617,-3.74397,La Latina
16976,34896986,2685696,Al,Private room,Centro,Palacio,45,5,40.41371,-3.70936,Plaza Mayor
16977,34897239,105708985,Rafael,Entire home/apt,Centro,Cortes,65,3,40.41452,-3.70209,Barrio de Las Letras
16978,34897318,51297641,Marti,Entire home/apt,Chamberí,Gaztambide,230,0,40.43494,-3.71233,Malasaña
16979,34897422,132288116,Teresa,Entire home/apt,Retiro,Ibiza,60,0,40.41719,-3.67148,Palacio De Cristal
16980,34897946,24817586,Anna,Entire home/apt,Carabanchel,OpaÃ±el,260,0,40.38864,-3.71745,Puente de Toledo
16981,34898021,34826897,Ana,Private room,Barajas,Alameda de Osuna,500,0,40.456,-3.58891,Calle de Alcalá
16982,34898811,88446794,Sergio,Private room,Usera,Pradolongo,150,0,40.38031,-3.70703,Puente de Toledo
16983,34899184,19339182,Jose Antonio,Entire home/apt,Centro,Sol,700,0,40.41801,-3.7073,Casa de la Panaderia
16984,34899217,39174919,Carlos,Private room,Villa de Vallecas,Casco Histórico de Vallecas,400,0,40.36413,-3.58978,Calle de Alcalá
16985,34899268,144954143,Gla,Private room,Carabanchel,Buenavista,99,1,40.36417,-3.76297,La Latina
16986,34899599,74680720,Pilar,Entire home/apt,Tetuán,Cuatro Caminos,150,1,40.45444,-3.69244,Estadio Santiago Bernabéu
16987,34900412,175278552,Roger,Private room,Carabanchel,San Isidro,300,0,40.39943,-3.7211,Puente de Toledo
16988,34901390,17673726,Alexandra,Entire home/apt,Moncloa - Aravaca,Casa de Campo,700,0,40.42315,-3.72245,Ermita De San António De La Florida
16989,34901455,262719085,Ana BelÃ©n,Private room,Hortaleza,Valdefuentes,150,1,40.49753,-3.6558,Estadio Santiago Bernabéu
16990,34901760,248490932,Bobby,Private room,Centro,Justicia,120,1,40.42207,-3.70011,Edificio Metrópolis
16991,34901963,256982558,Gabriele,Entire home/apt,Retiro,Pacífico,800,0,40.4058,-3.68261,Paseo del Prado
16992,34902023,135744812,Karen,Entire home/apt,Salamanca,Lista,300,0,40.43442,-3.67689,Barrio de Salamanca
16993,34902185,263056374,Javier,Entire home/apt,Arganzuela,Acacias,5000,0,40.39988,-3.71297,Puente de Toledo
16994,34902217,233874738,Claudia Milena,Entire home/apt,Fuencarral - El Pardo,Pilar,550,0,40.4753,-3.7081,Estadio Santiago Bernabéu
16995,34902580,70332486,Eva,Private room,Carabanchel,Vista Alegre,180,1,40.38697,-3.74116,La Latina
16996,34902845,263059459,John,Private room,San Blas - Canillejas,Arcos,1000,0,40.42719,-3.61499,Calle de Alcalá
16997,34903490,102382269,RubÃ©n,Private room,San Blas - Canillejas,Simancas,300,0,40.43689,-3.61938,Calle de Alcalá
16998,34903956,263066339,Marc,Private room,Chamberí,Rios Rosas,349,0,40.4392,-3.69477,Malasaña
16999,34904445,52314244,Andrej,Private room,Chamberí,Almagro,400,0,40.43516,-3.69873,Malasaña
17000,34904859,263066339,Marc,Private room,Chamberí,Almagro,349,0,40.43746,-3.69667,Malasaña
17001,34905356,66964199,Gema,Private room,Centro,Universidad,650,0,40.42889,-3.70514,Malasaña
17002,34905647,140208157,Carmen,Entire home/apt,Carabanchel,Vista Alegre,52,6,40.39109,-3.74181,La Latina
17003,34905660,97676901,Luis,Private room,Salamanca,Lista,150,1,40.42907,-3.67468,Barrio de Salamanca
17004,34905670,262951885,Hector,Entire home/apt,Tetuán,Berruguete,65,22,40.46029,-3.70274,Estadio Santiago Bernabéu
17005,34906565,28342874,Noelia,Private room,Villa de Vallecas,Casco Histórico de Vallecas,150,0,40.37612,-3.62753,Palacio De Cristal
17006,34907367,263089091,Alvarito,Private room,Barajas,Alameda de Osuna,300,0,40.45542,-3.59383,Calle de Alcalá
17007,34914406,208214063,Juan Manuel,Entire home/apt,San Blas - Canillejas,Simancas,1500,0,40.43065,-3.63025,Calle de Alcalá
17008,34914479,180340272,Ronnie,Entire home/apt,Retiro,NiÃ±o Jesús,3000,0,40.40911,-3.67654,Palacio De Cristal
17009,34914686,263139662,Maria JesÃºs,Private room,San Blas - Canillejas,Hellín,500,0,40.42591,-3.62518,Calle de Alcalá
17010,34915544,263005760,Beatriz,Entire home/apt,Centro,Justicia,140,9,40.42189,-3.70065,Edificio Metrópolis
17011,34915627,24721783,Marijou,Private room,Centro,Palacio,100,0,40.42025,-3.71128,Plaza de Oriente
17012,34916175,104897794,Alicia,Entire home/apt,Centro,Cortes,69,12,40.41604,-3.70078,Barrio de Las Letras
17013,34916554,201741093,Your.Rentals,Entire home/apt,Centro,Cortes,121,1,40.41616,-3.69907,Barrio de Las Letras
17014,34916604,263148395,Sergio,Private room,Usera,Pradolongo,150,1,40.38074,-3.70578,Puente de Toledo
17015,34917013,80687756,Inola,Private room,Salamanca,Fuente del Berro,600,0,40.42455,-3.6663,Barrio de Salamanca
17016,34917572,119987200,Carlos,Private room,Arganzuela,Acacias,55,1,40.40335,-3.7017,Paseo del Prado
17017,34918130,234746368,Alba,Entire home/apt,Carabanchel,Puerta Bonita,350,0,40.38529,-3.72938,Puente de Toledo
17018,34918429,99018982,Alterhome,Private room,Salamanca,Lista,450,0,40.4304,-3.67261,Barrio de Salamanca
17019,34918889,263158494,Carolina,Shared room,Chamberí,Almagro,25,6,40.43468,-3.69373,Malasaña
17020,34919022,186906497,JosÃ© Alfredo,Private room,Vicálvaro,Casco HistÃ³rico de Vicálvaro,400,0,40.40312,-3.60383,Calle de Alcalá
17021,34919602,201741093,Your.Rentals,Entire home/apt,Centro,Cortes,220,1,40.41321,-3.69569,Barrio de Las Letras
17022,34919642,201741093,Your.Rentals,Entire home/apt,Retiro,Pacífico,121,0,40.40329,-3.67699,Palacio De Cristal
17023,34920045,263162785,Yubiri,Private room,San Blas - Canillejas,Simancas,280,0,40.42772,-3.62529,Calle de Alcalá
17024,34920480,263165601,Enrique,Entire home/apt,Chamartín,Prosperidad,1075,0,40.4464,-3.66999,Estadio Santiago Bernabéu
17025,34921416,201741093,Your.Rentals,Entire home/apt,Salamanca,Fuente del Berro,125,0,40.42552,-3.66434,Barrio de Salamanca
17026,34922275,262418161,Maria,Entire home/apt,Centro,Sol,120,3,40.41667,-3.7011,Barrio de Las Letras
17027,34922664,180459263,Laura,Private room,San Blas - Canillejas,Hellín,80,1,40.43266,-3.61852,Calle de Alcalá
17028,34922936,121980622,Lola,Entire home/apt,Centro,Cortes,97,12,40.41333,-3.6989,Barrio de Las Letras
17029,34922960,6427181,Ariane,Private room,Centro,Universidad,25,2,40.42215,-3.70407,Gran Vía
17030,34923115,169431029,Mario,Entire home/apt,Ciudad Lineal,Concepción,61,6,40.43793,-3.64815,Calle de Alcalá
17031,34923255,87678823,Jose Angel,Entire home/apt,Villaverde,Los Rosales,45,1,40.35562,-3.68855,Puente de Toledo
17032,34923291,262418161,Maria,Entire home/apt,Centro,Sol,110,0,40.4167,-3.70159,Barrio de Las Letras
17033,34924200,263181607,Pablo,Entire home/apt,Retiro,Ibiza,400,0,40.42092,-3.67641,Monumento a Alfonso XII
17034,34924640,7818612,Sonia,Private room,Moncloa - Aravaca,Argüelles,500,0,40.42125,-3.71669,Templo de Debod
17035,34924837,131621333,Annika,Entire home/apt,Carabanchel,Vista Alegre,60,4,40.38633,-3.74056,La Latina
17036,34925036,258850169,Sonali,Entire home/apt,Puente de Vallecas,Numancia,200,13,40.40296,-3.66544,Palacio De Cristal
17037,34925146,133624002,Richard,Private room,San Blas - Canillejas,Simancas,300,0,40.43702,-3.61901,Calle de Alcalá
17038,34925171,17449333,Helena,Private room,San Blas - Canillejas,Rosas,57,4,40.43159,-3.60555,Calle de Alcalá
17039,34925666,131962556,Pablo,Private room,Barajas,Timón,170,0,40.4695,-3.58277,Calle de Alcalá
17040,34927870,237828105,Laura,Private room,San Blas - Canillejas,Rejas,55,7,40.44285,-3.57888,Calle de Alcalá
17041,34928393,66642457,Eloy,Private room,Salamanca,Castellana,500,0,40.43609,-3.68406,Fundación Mapfre Recoletos
17042,34928445,166016192,Leonela,Private room,Ciudad Lineal,Pueblo Nuevo,150,0,40.42445,-3.64015,Calle de Alcalá
17043,34928690,263207015,Adrian,Private room,San Blas - Canillejas,Arcos,600,0,40.42174,-3.62416,Calle de Alcalá
17044,34928839,69381155,Elisa,Entire home/apt,Centro,Universidad,200,1,40.42331,-3.70893,Gran Vía
17045,34929151,171926345,AlejandraSH,Entire home/apt,Chamartín,El Viso,300,0,40.4428,-3.68052,Estadio Santiago Bernabéu
17046,34929765,26571703,Carlos,Entire home/apt,Centro,Palacio,220,0,40.41622,-3.70949,Casa de la Panaderia
17047,34929784,263213691,Jesus,Entire home/apt,Centro,Sol,79,13,40.41663,-3.70278,Barrio de Las Letras
17048,34929903,31844633,Alfred,Entire home/apt,Centro,Sol,300,7,40.41757,-3.7024,Barrio de Las Letras
17049,34930020,6205683,Mercedes&Chris,Private room,Carabanchel,Comillas,36,7,40.3886,-3.7151,Puente de Toledo
17050,34930596,257555291,Pedro,Entire home/apt,Centro,Justicia,95,16,40.42188,-3.69814,Edificio Metrópolis
17051,34931266,254328037,Haitham,Entire home/apt,Chamartín,Nueva EspaÃ±a,200,1,40.46014,-3.68967,Estadio Santiago Bernabéu
17052,34932473,262269029,Tiago,Private room,Salamanca,Guindalera,195,0,40.43367,-3.66464,Barrio de Salamanca
17053,34932680,262219491,Daniel,Private room,Ciudad Lineal,Ventas,45,1,40.42159,-3.64482,Barrio de Salamanca
17054,34932822,30825228,Juan,Private room,Tetuán,Cuatro Caminos,500,0,40.44993,-3.70209,Estadio Santiago Bernabéu
17055,34933116,263232278,MarÃ­a Ãngeles,Private room,San Blas - Canillejas,Simancas,2000,0,40.44061,-3.61756,Calle de Alcalá
17056,34933122,263221182,Marta,Private room,Centro,Universidad,150,0,40.42604,-3.70513,Malasaña
17057,34933732,263238396,Javi,Entire home/apt,Moncloa - Aravaca,Argüelles,1100,0,40.43302,-3.72109,Ermita De San António De La Florida
17058,34933851,262181767,Laura,Entire home/apt,San Blas - Canillejas,Rosas,700,0,40.44148,-3.58728,Calle de Alcalá
17059,34934158,157623673,Daniel,Entire home/apt,Moncloa - Aravaca,Argüelles,400,0,40.42458,-3.71479,Museo Cerralbo
17060,34934170,96126537,Gowtham,Entire home/apt,Centro,Palacio,150,0,40.42152,-3.71064,Gran Vía
17061,34936272,263254372,Isabella,Private room,Ciudad Lineal,Pueblo Nuevo,35,2,40.43278,-3.63497,Calle de Alcalá
17062,34936361,247185641,Sara,Private room,San Blas - Canillejas,Rosas,400,0,40.42536,-3.6086,Calle de Alcalá
17063,34936380,17654686,Victor,Private room,Centro,Justicia,20,1,40.42288,-3.69299,Fundación Mapfre Recoletos
17064,34936451,186478728,Apartaturis Madrid S.L,Entire home/apt,Puente de Vallecas,Palomeras Bajas,44,7,40.39139,-3.65635,Palacio De Cristal
17065,34936722,263257002,Daniel,Private room,Chamberí,Vallehermoso,900,0,40.44559,-3.71032,Estadio Santiago Bernabéu
17066,34937432,170741408,Yunes,Private room,San Blas - Canillejas,Simancas,800,0,40.43639,-3.61852,Calle de Alcalá
17067,34938374,132950534,Andrea,Private room,San Blas - Canillejas,Canillejas,500,0,40.43954,-3.61096,Calle de Alcalá
17068,34938744,156231177,Marta,Entire home/apt,Centro,Justicia,120,0,40.42008,-3.69583,Edificio Metrópolis
17069,34938882,263188887,Carmendo,Private room,Latina,Puerta del Angel,19,0,40.41161,-3.72844,La Latina
17070,34938995,263272668,Olga,Entire home/apt,Arganzuela,Delicias,107,0,40.395,-3.69497,Paseo del Prado
17071,34939782,2636191,Elena,Entire home/apt,Chamartín,Prosperidad,250,2,40.44791,-3.66664,Estadio Santiago Bernabéu
17072,34940134,263241459,Ciprian,Entire home/apt,Tetuán,Valdeacederas,75,2,40.46375,-3.70134,Estadio Santiago Bernabéu
17073,34940255,223382750,Sergio,Private room,Tetuán,Cuatro Caminos,360,0,40.44719,-3.70016,Estadio Santiago Bernabéu
17074,34940468,62823528,David,Private room,Villaverde,Los Rosales,900,0,40.36086,-3.69113,Puente de Toledo
17075,34940886,263283712,Liliana,Entire home/apt,Centro,Cortes,130,2,40.41292,-3.69549,Barrio de Las Letras
17076,34941329,263286265,Mochu Alvaro,Private room,Hortaleza,Canillas,280,0,40.46173,-3.64743,Calle de Alcalá
17077,34941394,122294606,Perla,Private room,Arganzuela,Palos de Moguer,35,4,40.4027,-3.69042,Paseo del Prado
17078,34942128,263269836,Manon,Private room,Puente de Vallecas,Palomeras Sureste,145,0,40.38118,-3.63167,Palacio De Cristal
17079,34942152,89452589,Fernando,Entire home/apt,San Blas - Canillejas,Arcos,250,0,40.42212,-3.62095,Calle de Alcalá
17080,34942825,263297740,Jona,Entire home/apt,Centro,Palacio,2400,0,40.4134,-3.712,Cripta de la Almudena
17081,34942943,13993275,Capucine,Entire home/apt,Centro,Justicia,155,0,40.42827,-3.70016,Malasaña
17082,34943527,17167260,Juan David,Private room,San Blas - Canillejas,Simancas,300,0,40.43681,-3.61815,Calle de Alcalá
17083,34946049,263317959,Roman,Private room,Tetuán,Berruguete,89,0,40.46012,-3.70004,Estadio Santiago Bernabéu
17084,34951484,263367653,Oumar,Private room,San Blas - Canillejas,Hellín,300,0,40.43058,-3.61674,Calle de Alcalá
17085,34952546,105708985,Rafael,Entire home/apt,Centro,Cortes,60,6,40.4147,-3.70248,Barrio de Las Letras
17086,34952627,263374085,Carmen,Private room,Barajas,Casco Histórico de Barajas,250,0,40.47385,-3.57842,Calle de Alcalá
17087,34953518,58019211,GermÃ¡n,Entire home/apt,Tetuán,Bellas Vistas,260,0,40.44993,-3.70366,Estadio Santiago Bernabéu
17088,34953775,105708985,Rafael,Entire home/apt,Centro,Cortes,55,11,40.41461,-3.70213,Barrio de Las Letras
17089,34953940,105708985,Rafael,Entire home/apt,Centro,Cortes,60,4,40.41479,-3.70194,Barrio de Las Letras
17090,34954309,49845995,Esther,Private room,Villa de Vallecas,Santa Eugenia,300,0,40.38213,-3.60912,Calle de Alcalá
17091,34954507,29020610,Luigio,Entire home/apt,Tetuán,Valdeacederas,225,0,40.46316,-3.70137,Estadio Santiago Bernabéu
17092,34954676,105708985,Rafael,Entire home/apt,Centro,Sol,90,9,40.41562,-3.70173,Barrio de Las Letras
17093,34955240,54834829,Sebas,Private room,Salamanca,Goya,350,1,40.4257,-3.67343,Barrio de Salamanca
17094,34955294,28038703,Luxury Rentals Madrid,Entire home/apt,Salamanca,Castellana,180,1,40.43629,-3.68003,Barrio de Salamanca
17095,34955504,114308233,Benjamin,Private room,Salamanca,Castellana,170,0,40.43035,-3.6844,Fundación Mapfre Recoletos
17096,34956200,40786912,Vanessa,Private room,Centro,Universidad,40,2,40.4241,-3.70581,Malasaña
17097,34956601,42942119,OcÃ©ane,Private room,Centro,Justicia,150,0,40.42295,-3.69679,Fundación Mapfre Recoletos
17098,34957022,258767905,Esther,Private room,Barajas,Timón,17,2,40.47476,-3.58734,Calle de Alcalá
17099,34958011,35389212,Alberto,Private room,Salamanca,Guindalera,36,0,40.4365,-3.67204,Barrio de Salamanca
17100,34958129,170741408,Yunes,Private room,San Blas - Canillejas,Simancas,400,0,40.43593,-3.61915,Calle de Alcalá
17101,34958451,170741408,Yunes,Private room,San Blas - Canillejas,Simancas,400,0,40.43771,-3.61761,Calle de Alcalá
17102,34958615,133056146,Dobo Rooms,Entire home/apt,Hortaleza,Valdefuentes,226,4,40.48851,-3.66595,Estadio Santiago Bernabéu
17103,34958704,22616098,JudicaÃ«l,Entire home/apt,Latina,Puerta del Angel,65,8,40.41202,-3.72818,La Latina
17104,34958903,159097346,Maria PÃ­a,Private room,Chamberí,Almagro,39,2,40.43498,-3.69744,Malasaña
17105,34960932,117782121,Patricia,Entire home/apt,Fuencarral - El Pardo,Valverde,300,0,40.50199,-3.67777,Estadio Santiago Bernabéu
17106,34961604,239734579,Adama,Entire home/apt,Villa de Vallecas,Casco Histórico de Vallecas,450,0,40.37332,-3.62291,Palacio De Cristal
17107,34961746,5128737,Antonio,Private room,Retiro,Estrella,29,1,40.41905,-3.66782,Barrio de Salamanca
17108,34961800,263261651,Carlos,Private room,Carabanchel,San Isidro,185,0,40.39083,-3.73601,La Latina
17109,34961899,92590492,Fernando,Entire home/apt,Chamberí,Arapiles,80,2,40.43378,-3.71115,Malasaña
17110,34963281,263417606,Miguel,Private room,Centro,Universidad,799,0,40.42525,-3.70776,Malasaña
17111,34964069,21514948,Maria,Entire home/apt,Centro,Embajadores,84,1,40.40803,-3.70187,Barrio de Las Letras
17112,34964092,34161228,Toufic,Private room,Salamanca,Lista,1500,0,40.43249,-3.67845,Barrio de Salamanca
17113,34964578,104385912,Sara,Entire home/apt,Arganzuela,Chopera,800,0,40.39676,-3.69825,Puente de Toledo
17114,34964668,16692340,Eduardo,Private room,Salamanca,Recoletos,500,0,40.42165,-3.68477,Puerta de Alcalá
17115,34965082,263440782,Leopoldo,Entire home/apt,Tetuán,Valdeacederas,100,2,40.46275,-3.69863,Estadio Santiago Bernabéu
17116,34965430,88696610,Mike,Private room,Puente de Vallecas,San Diego,250,0,40.39208,-3.66987,Palacio De Cristal
17117,34965629,187957656,Pablo,Private room,Ciudad Lineal,Concepción,100,1,40.44138,-3.6457,Calle de Alcalá
17118,34965667,263411232,Daniel,Private room,Hortaleza,Valdefuentes,300,0,40.48848,-3.66869,Estadio Santiago Bernabéu
17119,34965799,27798486,Celina,Entire home/apt,Centro,Embajadores,250,0,40.40784,-3.7019,Barrio de Las Letras
17120,34965970,23684747,Macarena,Private room,Ciudad Lineal,Ventas,50,0,40.43176,-3.64782,Barrio de Salamanca
17121,34966625,105708985,Rafael,Entire home/apt,Centro,Cortes,60,4,40.41546,-3.70047,Barrio de Las Letras
17122,34966686,251899310,Edu,Private room,Usera,Pradolongo,75,0,40.38099,-3.7077,Puente de Toledo
17123,34966786,46885394,Ale,Private room,Retiro,Ibiza,25,0,40.42039,-3.67276,Barrio de Salamanca
17124,34967113,15055261,Gonzalo,Entire home/apt,Salamanca,Goya,50,1,40.42802,-3.67954,Barrio de Salamanca
17125,34967412,160187424,Antonio,Private room,Moncloa - Aravaca,Argüelles,101,0,40.43161,-3.71937,Templo de Debod
17126,34967735,30864874,Ruben,Entire home/apt,Ciudad Lineal,Ventas,200,0,40.43114,-3.64787,Barrio de Salamanca
17127,34968221,83932512,Richard,Private room,Ciudad Lineal,Pueblo Nuevo,350,0,40.43107,-3.63586,Calle de Alcalá
17128,34968722,151146046,Fernando,Private room,San Blas - Canillejas,Rosas,750,0,40.42638,-3.60564,Calle de Alcalá
17129,34969178,167695876,Pedro,Private room,Chamberí,Gaztambide,560,0,40.43846,-3.71684,Templo de Debod
17130,34969200,263467354,Fernando,Entire home/apt,Villa de Vallecas,Casco Histórico de Vallecas,900,0,40.37347,-3.62219,Palacio De Cristal
17131,34969493,63049772,Santiago,Entire home/apt,Centro,Universidad,56,0,40.42417,-3.70124,Malasaña
17132,34970073,46104888,GermÃ¡n,Entire home/apt,Centro,Justicia,80,0,40.42365,-3.70017,Malasaña
17133,34970236,263474389,Chencho,Private room,San Blas - Canillejas,Arcos,800,0,40.41975,-3.61195,Calle de Alcalá
17134,34970298,233841185,Selektia,Entire home/apt,Salamanca,Castellana,149,0,40.43564,-3.68225,Barrio de Salamanca
17135,34970304,130541103,Alejandro,Private room,Usera,Almendrales,300,0,40.38623,-3.70071,Puente de Toledo
17136,34970487,130541103,Alejandro,Private room,Usera,Moscardó,300,0,40.3876,-3.70138,Puente de Toledo
17137,34970786,82043583,Jaime,Private room,Latina,Puerta del Angel,30,2,40.41214,-3.73011,La Latina
17138,34970923,22173364,Diego,Shared room,Carabanchel,OpaÃ±el,220,1,40.39176,-3.71696,Puente de Toledo
17139,34970963,139595528,Limani,Entire home/apt,Salamanca,Castellana,700,1,40.43576,-3.67923,Barrio de Salamanca
17140,34971202,21457188,FranÃ§oise,Private room,Hortaleza,Canillas,250,0,40.45971,-3.6464,Calle de Alcalá
17141,34971208,263480340,Julio,Shared room,San Blas - Canillejas,Salvador,250,0,40.43979,-3.634,Calle de Alcalá
17142,34971367,3285533,Laura,Entire home/apt,Centro,Universidad,78,18,40.42156,-3.70268,Gran Vía
